scheme	held_out_group	mode	seed	prediction_type	debiasm_roc_auc	frozen_baseline_roc_auc	delta_roc_auc	debiasm_pr_auc	frozen_baseline_pr_auc	delta_pr_auc	debiasm_brier	frozen_baseline_brier	delta_brier
LOSFO	LeeKA_2022	standard_transductive	20260804	locked_downstream	0.44832826747720367	0.43738601823708206	0.010942249240121604	0.5362538022615186	0.5319023871347093	0.004351415126809366	0.4097748586324089	0.4238825006586294	-0.014107642026220502
LOSFO	LeeKA_2022	standard_transductive	20260804	embedded_DEBIASM	0.48267477203647413	0.43738601823708206	0.04528875379939207	0.5543667777808897	0.5319023871347093	0.022464390646180443	0.25858634255493	0.4238825006586294	-0.1652961581036994
LOSFO	LeeKA_2022	standard_transductive	20260805	locked_downstream	0.4503039513677811	0.43738601823708206	0.012917933130699055	0.5381154642238157	0.5319023871347093	0.006213077089106456	0.4069461323931571	0.4238825006586294	-0.016936368265472346
LOSFO	LeeKA_2022	standard_transductive	20260805	embedded_DEBIASM	0.4796352583586626	0.43738601823708206	0.042249240121580545	0.553515197955797	0.5319023871347093	0.02161281082108768	0.26042395977600963	0.4238825006586294	-0.1634585408826198
LOSFO	LeeKA_2022	standard_transductive	20260806	locked_downstream	0.4492401215805471	0.43738601823708206	0.011854103343465039	0.5376565617020643	0.5319023871347093	0.005754174567355053	0.4089842929253765	0.4238825006586294	-0.0148982077332529
LOSFO	LeeKA_2022	standard_transductive	20260806	embedded_DEBIASM	0.4802431610942249	0.43738601823708206	0.042857142857142816	0.5527184895457169	0.5319023871347093	0.02081610241100762	0.2617361610440544	0.4238825006586294	-0.16214633961457503
LOSFO	MatsonV_2018	online_adaptive	20260802	locked_downstream	0.4226190476190476	0.42559523809523814	-0.002976190476190521	0.3859823187593092	0.38320706574401153	0.002775253015297685	0.3834712234462148	0.3890546166045446	-0.005583393158329786
LOSFO	MatsonV_2018	online_adaptive	20260802	embedded_DEBIASM	0.48809523809523814	0.42559523809523814	0.0625	0.39790402694427457	0.38320706574401153	0.014696961200263037	0.32693055829714185	0.3890546166045446	-0.06212405830740275
LOSFO	MatsonV_2018	online_adaptive	20260803	locked_downstream	0.42261904761904756	0.42559523809523814	-0.0029761904761905766	0.38561033406519984	0.38320706574401153	0.002403268321188312	0.38254009916783266	0.3890546166045446	-0.006514517436711942
LOSFO	MatsonV_2018	online_adaptive	20260803	embedded_DEBIASM	0.4761904761904762	0.42559523809523814	0.05059523809523808	0.3833964636798313	0.38320706574401153	0.00018939793581979059	0.32286242461777104	0.3890546166045446	-0.06619219198677356
LOSFO	MatsonV_2018	online_adaptive	20260804	locked_downstream	0.4226190476190476	0.42559523809523814	-0.002976190476190521	0.386713312911356	0.38320706574401153	0.0035062471673444895	0.38255535984335476	0.3890546166045446	-0.006499256761189842
LOSFO	MatsonV_2018	online_adaptive	20260804	embedded_DEBIASM	0.4910714285714286	0.42559523809523814	0.06547619047619047	0.3988509959200778	0.38320706574401153	0.015643930176066245	0.3236719351799175	0.3890546166045446	-0.06538268142462711
LOSFO	MatsonV_2018	online_adaptive	20260805	locked_downstream	0.4196428571428571	0.42559523809523814	-0.005952380952381042	0.3844810285880683	0.38320706574401153	0.0012739628440567863	0.3841092522372516	0.3890546166045446	-0.0049453643672929815
LOSFO	MatsonV_2018	online_adaptive	20260805	embedded_DEBIASM	0.49404761904761907	0.42559523809523814	0.06845238095238093	0.3971710522482593	0.38320706574401153	0.013963986504247794	0.32485060111711045	0.3890546166045446	-0.06420401548743415
LOSFO	MatsonV_2018	online_adaptive	20260806	locked_downstream	0.4196428571428571	0.42559523809523814	-0.005952380952381042	0.3844810285880683	0.38320706574401153	0.0012739628440567863	0.386633272977383	0.3890546166045446	-0.0024213436271616207
LOSFO	MatsonV_2018	online_adaptive	20260806	embedded_DEBIASM	0.48511904761904756	0.42559523809523814	0.05952380952380942	0.39169647010646563	0.38320706574401153	0.0084894043624541	0.32259374174660094	0.3890546166045446	-0.06646087485794366
LOSFO	MatsonV_2018	standard_transductive	20260802	locked_downstream	0.42857142857142855	0.42559523809523814	0.00297619047619041	0.38676359291215723	0.38320706574401153	0.0035565271681456956	0.38303288371517147	0.3890546166045446	-0.0060217328893731326
LOSFO	MatsonV_2018	standard_transductive	20260802	embedded_DEBIASM	0.5684523809523809	0.42559523809523814	0.1428571428571428	0.45657546691962525	0.38320706574401153	0.07336840117561372	0.3480344002958624	0.3890546166045446	-0.04102021630868219
LOSFO	MatsonV_2018	standard_transductive	20260803	locked_downstream	0.43452380952380953	0.42559523809523814	0.008928571428571397	0.3885429096545282	0.38320706574401153	0.005335843910516669	0.38216992000136035	0.3890546166045446	-0.006884696603184248
LOSFO	MatsonV_2018	standard_transductive	20260803	embedded_DEBIASM	0.5684523809523809	0.42559523809523814	0.1428571428571428	0.45871229852627105	0.38320706574401153	0.07550523278225951	0.34450896502961076	0.3890546166045446	-0.04454565157493384
LOSFO	MatsonV_2018	standard_transductive	20260804	locked_downstream	0.43452380952380953	0.42559523809523814	0.008928571428571397	0.3885429096545282	0.38320706574401153	0.005335843910516669	0.3822631934772113	0.3890546166045446	-0.006791423127333274
LOSFO	MatsonV_2018	standard_transductive	20260804	embedded_DEBIASM	0.5565476190476191	0.42559523809523814	0.13095238095238093	0.4670930501080325	0.38320706574401153	0.08388598436402095	0.3454699689956971	0.3890546166045446	-0.043584647608847504
LOSFO	MatsonV_2018	standard_transductive	20260805	locked_downstream	0.43154761904761907	0.42559523809523814	0.005952380952380931	0.38757528122384555	0.38320706574401153	0.0043682154798340145	0.3830970926448606	0.3890546166045446	-0.005957523959684019
LOSFO	MatsonV_2018	standard_transductive	20260805	embedded_DEBIASM	0.5535714285714286	0.42559523809523814	0.12797619047619047	0.4584723450543692	0.38320706574401153	0.07526527931035765	0.34804386793476666	0.3890546166045446	-0.04101074866977794
LOSFO	MatsonV_2018	standard_transductive	20260806	locked_downstream	0.43452380952380953	0.42559523809523814	0.008928571428571397	0.3885429096545282	0.38320706574401153	0.005335843910516669	0.38437403294956063	0.3890546166045446	-0.004680583654983972
LOSFO	MatsonV_2018	standard_transductive	20260806	embedded_DEBIASM	0.5654761904761905	0.42559523809523814	0.13988095238095233	0.4556566008545738	0.38320706574401153	0.07244953511056229	0.34521074613597985	0.3890546166045446	-0.04384387046856475
LOSFO	SpencerCN_2021	online_adaptive	20260802	locked_downstream	0.596424702058505	0.5552546045503792	0.041170097508125725	0.8033920481996313	0.7863795270389582	0.01701252116067309	0.316676137335655	0.3175099465597212	-0.0008338092240662287
LOSFO	SpencerCN_2021	online_adaptive	20260802	embedded_DEBIASM	0.5368364030335862	0.5552546045503792	-0.018418201516793076	0.7222137602932646	0.7863795270389582	-0.06416576674569363	0.2266560496216266	0.3175099465597212	-0.09085389693809459
LOSFO	SpencerCN_2021	online_adaptive	20260803	locked_downstream	0.5996749729144095	0.5552546045503792	0.044420368364030294	0.8048369710314562	0.7863795270389582	0.018457443992498046	0.3163232842873914	0.3175099465597212	-0.0011866622723297748
LOSFO	SpencerCN_2021	online_adaptive	20260803	embedded_DEBIASM	0.534127843986999	0.5552546045503792	-0.021126760563380254	0.7204275183253471	0.7863795270389582	-0.06595200871361107	0.22579019658736163	0.3175099465597212	-0.09171974997235957
LOSFO	SpencerCN_2021	online_adaptive	20260804	locked_downstream	0.600216684723727	0.5552546045503792	0.044962080173347796	0.803790855406309	0.7863795270389582	0.01741132836735082	0.31657494081846155	0.3175099465597212	-0.0009350057412596535
LOSFO	SpencerCN_2021	online_adaptive	20260804	embedded_DEBIASM	0.5346695557963164	0.5552546045503792	-0.020585048754062862	0.7216834838399279	0.7863795270389582	-0.06469604319903033	0.2258306181692773	0.3175099465597212	-0.0916793283904439
LOSFO	SpencerCN_2021	online_adaptive	20260805	locked_downstream	0.6013001083423618	0.5552546045503792	0.04604550379198258	0.8051119882237926	0.7863795270389582	0.018732461184834404	0.3159213329504355	0.3175099465597212	-0.001588613609285694
LOSFO	SpencerCN_2021	online_adaptive	20260805	embedded_DEBIASM	0.5346695557963164	0.5552546045503792	-0.020585048754062862	0.7216292091479184	0.7863795270389582	-0.0647503178910398	0.22695602718143545	0.3175099465597212	-0.09055391937828575
LOSFO	SpencerCN_2021	online_adaptive	20260806	locked_downstream	0.5985915492957747	0.5552546045503792	0.04333694474539551	0.8041975523116304	0.7863795270389582	0.017818025272672178	0.3160174045298183	0.3175099465597212	-0.001492542029902899
LOSFO	SpencerCN_2021	online_adaptive	20260806	embedded_DEBIASM	0.5373781148429035	0.5552546045503792	-0.017876489707475685	0.7199072408311924	0.7863795270389582	-0.0664722862077658	0.22692310919183503	0.3175099465597212	-0.09058683736788617
LOSFO	SpencerCN_2021	standard_transductive	20260802	locked_downstream	0.5861321776814734	0.5552546045503792	0.030877573131094183	0.7950439576576553	0.7863795270389582	0.00866443061869715	0.30005003736078883	0.3175099465597212	-0.017459909198932366
LOSFO	SpencerCN_2021	standard_transductive	20260802	embedded_DEBIASM	0.5140845070422535	0.5552546045503792	-0.041170097508125725	0.7260195670239087	0.7863795270389582	-0.06035996001504951	0.24197844948042624	0.3175099465597212	-0.07553149707929496
LOSFO	SpencerCN_2021	standard_transductive	20260803	locked_downstream	0.5882990249187432	0.5552546045503792	0.03304442036836397	0.7963944366899607	0.7863795270389582	0.01001490965100249	0.2993767713123662	0.3175099465597212	-0.018133175247355027
LOSFO	SpencerCN_2021	standard_transductive	20260803	embedded_DEBIASM	0.5075839653304443	0.5552546045503792	-0.047670639219934974	0.7205978366861199	0.7863795270389582	-0.06578169035283832	0.2413555505126408	0.3175099465597212	-0.07615439604708041
LOSFO	SpencerCN_2021	standard_transductive	20260804	locked_downstream	0.5877573131094258	0.5552546045503792	0.03250270855904658	0.7959439567283764	0.7863795270389582	0.009564429689418175	0.2997653793834896	0.3175099465597212	-0.017744567176231574
LOSFO	SpencerCN_2021	standard_transductive	20260804	embedded_DEBIASM	0.5108342361863488	0.5552546045503792	-0.044420368364030405	0.7158108843762035	0.7863795270389582	-0.07056864266275464	0.24203249729676282	0.3175099465597212	-0.07547744926295838
LOSFO	SpencerCN_2021	standard_transductive	20260805	locked_downstream	0.5882990249187433	0.5552546045503792	0.03304442036836408	0.7952383060058092	0.7863795270389582	0.008858778966851055	0.2994798574254871	0.3175099465597212	-0.018030089134234095
LOSFO	SpencerCN_2021	standard_transductive	20260805	embedded_DEBIASM	0.5108342361863488	0.5552546045503792	-0.044420368364030405	0.7159038845305619	0.7863795270389582	-0.07047564250839633	0.2429555594591287	0.3175099465597212	-0.0745543871005925
LOSFO	SpencerCN_2021	standard_transductive	20260806	locked_downstream	0.5861321776814734	0.5552546045503792	0.030877573131094183	0.7950238828713752	0.7863795270389582	0.008644355832416961	0.299516769775146	0.3175099465597212	-0.017993176784575182
LOSFO	SpencerCN_2021	standard_transductive	20260806	embedded_DEBIASM	0.5113759479956663	0.5552546045503792	-0.0438786565547129	0.7254452869789265	0.7863795270389582	-0.060934240060031675	0.2434524407349615	0.3175099465597212	-0.0740575058247597
