scenario	model	train_domain	test_domain	train_n	test_n	train_responders	train_non_responders	test_responders	test_non_responders	selected_features	pseudocount	locked_params	roc_auc	roc_auc_ci_low	roc_auc_ci_high	roc_auc_bootstrap_valid	pr_auc	brier	balanced_accuracy	sensitivity	specificity	log_loss	train_study_family	test_study_family	same_study_family	train_country	test_country	same_country	train_macro_region	test_macro_region	same_macro_region	train_treatment_scope_group	test_treatment_scope_group	same_treatment_scope_group	known_combination_ici_fraction_difference	absolute_response_rate_difference	log_train_n	log_test_n	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
PRIMARY	ridge	Spencer_US	Lee_Manchester	97	25	71	26	12	13	326	5.144767586148716e-07	"{""C"": 0.5}"	0.3974358974358974	0.16025641025641021	0.6282051282051282	500	0.465828514871034	0.4574200474999367	0.3942307692307692	0.25	0.5384615384615384	1.5976706845609747	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.2519587628865979	4.574710978503383	3.2188758248682006	1.9981247694722843	0.6634308562491238	0.5626092193735298	0.06764326624120438
PRIMARY	ridge	Spencer_US	Lee_PRIMM_NL	97	55	71	26	33	22	326	5.144767586148716e-07	"{""C"": 0.5}"	0.6074380165289256	0.45709366391184575	0.7527892561983471	500	0.7169092621974987	0.33869464327492116	0.5833333333333333	0.3939393939393939	0.7727272727272727	1.036846473098599	Spencer_2021	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1319587628865979	4.574710978503383	4.007333185232471	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
PRIMARY	ridge	Spencer_US	Lee_PRIMM_UK	97	54	71	26	33	21	326	5.144767586148716e-07	"{""C"": 0.5}"	0.5252525252525253	0.3492063492063492	0.6782828282828283	500	0.6738298745222497	0.3460206465085283	0.5606060606060606	0.45454545454545453	0.6666666666666666	1.0429011723445445	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.12084765177548673	4.574710978503383	3.9889840465642745	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
PRIMARY	ridge	Spencer_US	Matson_US	97	38	71	26	14	24	326	5.144767586148716e-07	"{""C"": 0.5}"	0.5922619047619048	0.4031994047619048	0.7680059523809523	500	0.44346035555677304	0.3663786592249384	0.6160714285714286	0.8571428571428571	0.375	1.3519026002984693	Spencer_2021	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.36353771025501896	4.574710978503383	3.6375861597263857	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
PRIMARY	random_forest	Frankel_US	Gopalakrishnan_US	39	25	24	15	14	11	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5974025974025974	0.3274350649350649	0.8181818181818181	500	0.6697252515073122	0.24123881242343542	0.5324675324675324	0.42857142857142855	0.6363636363636364	0.6749302447526323	Frankel_2017	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.055384615384615365	3.6635616461296463	3.2188758248682006	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
PRIMARY	random_forest	Frankel_US	Lee_Barcelona	39	12	24	15	6	6	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6666666666666666	0.3055555555555555	1.0	500	0.7659090909090909	0.24646908883983223	0.5	1.0	0.0	0.6854889729994933	Frankel_2017	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.11538461538461542	3.6635616461296463	2.4849066497880004	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
PRIMARY	random_forest	Frankel_US	Lee_Leeds	39	18	24	15	10	8	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.23750000000000002	0.025	0.49406249999999974	500	0.45572200675141855	0.2850631187157781	0.4	0.8	0.0	0.7665563772646369	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	3.6635616461296463	2.8903717578961645	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
PRIMARY	random_forest	Frankel_US	Lee_Manchester	39	25	24	15	12	13	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.45512820512820507	0.23717948717948714	0.6794871794871795	500	0.46100326574010786	0.27055140483526224	0.4903846153846154	0.75	0.23076923076923078	0.7372419792111952	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.13538461538461544	3.6635616461296463	3.2188758248682006	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
PRIMARY	random_forest	Frankel_US	Lee_PRIMM_NL	39	55	24	15	33	22	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5289256198347108	0.36473829201101926	0.6818181818181819	500	0.6017688855929734	0.24588137195466767	0.5606060606060606	0.6666666666666666	0.45454545454545453	0.6856474660110325	Frankel_2017	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	3.6635616461296463	4.007333185232471	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
PRIMARY	random_forest	Frankel_US	Lee_PRIMM_UK	39	54	24	15	33	21	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5093795093795094	0.34047619047619054	0.6573232323232323	500	0.6672708969636708	0.2451992384343612	0.48051948051948057	0.8181818181818182	0.14285714285714285	0.6832990835652208	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.6635616461296463	3.9889840465642745	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
PRIMARY	random_forest	Frankel_US	Matson_US	39	38	24	15	14	24	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.36011904761904767	0.1726190476190476	0.5610863095238094	500	0.36064936801613046	0.3038721395618036	0.44642857142857145	0.6428571428571429	0.25	0.8051470117516598	Frankel_2017	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.2469635627530365	3.6635616461296463	3.6375861597263857	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
PRIMARY	random_forest	Frankel_US	Spencer_US	39	97	24	15	71	26	500	1.6488298996136508e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4609967497291441	0.3496614301191766	0.5833017334777898	500	0.7647095113417085	0.2554059395505744	0.48049837486457203	0.4225352112676056	0.5384615384615384	0.7033801886135514	Frankel_2017	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.11657414750198247	3.6635616461296463	4.574710978503383	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
PRIMARY	random_forest	Gopalakrishnan_US	Frankel_US	25	39	14	11	24	15	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.35	0.17631944444444445	0.5390277777777777	500	0.5439261753890404	0.2554158992119858	0.42916666666666664	0.7916666666666666	0.06666666666666667	0.7044612281681523	Gopalakrishnan_2018	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.055384615384615365	3.2188758248682006	3.6635616461296463	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
PRIMARY	random_forest	Gopalakrishnan_US	Lee_Barcelona	25	12	14	11	6	6	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.05555555555555556	0.0	0.25	500	0.3563131313131313	0.33880909263623443	0.16666666666666666	0.3333333333333333	0.0	0.8784040604291903	Gopalakrishnan_2018	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.06000000000000005	3.2188758248682006	2.4849066497880004	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
PRIMARY	random_forest	Gopalakrishnan_US	Lee_Leeds	25	18	14	11	10	8	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.3125	0.06843750000000001	0.5690624999999997	500	0.46716611819553	0.27198698881595473	0.45	0.9	0.0	0.7406126162141331	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.004444444444444473	3.2188758248682006	2.8903717578961645	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
PRIMARY	random_forest	Gopalakrishnan_US	Lee_Manchester	25	25	14	11	12	13	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4807692307692307	0.24999999999999997	0.7405448717948717	500	0.5227570084907041	0.2642392965310996	0.4967948717948718	0.9166666666666666	0.07692307692307693	0.7231648786915111	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.08000000000000007	3.2188758248682006	3.2188758248682006	2.156186223234672	0.7155554538377515	0.6032222163102883	0.08168707482993197
PRIMARY	random_forest	Gopalakrishnan_US	Lee_PRIMM_NL	25	55	14	11	33	22	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.6033057851239669	0.45309917355371904	0.7617768595041321	500	0.647314090952537	0.23257718441322295	0.5909090909090908	0.9090909090909091	0.2727272727272727	0.6582394968509877	Gopalakrishnan_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.039999999999999925	3.2188758248682006	4.007333185232471	2.1884513111812445	0.7745689314443972	0.6511689475893659	0.07338528138528139
PRIMARY	random_forest	Gopalakrishnan_US	Lee_PRIMM_UK	25	54	14	11	33	21	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.621933621933622	0.4638888888888889	0.767063492063492	500	0.6840119517006417	0.22892039375354611	0.564935064935065	0.9393939393939394	0.19047619047619047	0.6505540401763036	Gopalakrishnan_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.05111111111111111	3.2188758248682006	3.9889840465642745	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
PRIMARY	random_forest	Gopalakrishnan_US	Matson_US	25	38	14	11	14	24	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4910714285714286	0.2678571428571428	0.684672619047619	500	0.5768951917562334	0.26555638763020434	0.46726190476190477	0.6428571428571429	0.2916666666666667	0.7241195087642571	Gopalakrishnan_2018	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_only	1	0.0	0.19157894736842113	3.2188758248682006	3.6375861597263857	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
PRIMARY	random_forest	Gopalakrishnan_US	Spencer_US	25	97	14	11	71	26	386	2.5004030649745586e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5736728060671722	0.44337757313109427	0.7061619718309858	500	0.7821975748273218	0.24077091111439516	0.5809859154929577	0.6619718309859155	0.5	0.6742947595826267	Gopalakrishnan_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.17195876288659784	3.2188758248682006	4.574710978503383	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
PRIMARY	random_forest	Lee_Barcelona	Frankel_US	12	39	6	6	24	15	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5125	0.3430555555555555	0.6792361111111109	500	0.6695939113063957	0.24876470030588488	0.45	0.8333333333333334	0.06666666666666667	0.6906749126531103	Lee_2022_family	Frankel_2017	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.11538461538461542	2.4849066497880004	3.6635616461296463	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
PRIMARY	random_forest	Lee_Barcelona	Gopalakrishnan_US	12	25	6	6	14	11	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.24025974025974028	0.0844155844155844	0.47248376623376614	500	0.4331050152854664	0.2521622535166358	0.4642857142857143	0.9285714285714286	0.0	0.6974734107165323	Lee_2022_family	Gopalakrishnan_2018	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.06000000000000005	2.4849066497880004	3.2188758248682006	1.7464261293987988	0.43864029899351553	0.4368346369614659	0.07725321239606954
PRIMARY	random_forest	Lee_Barcelona	Lee_Leeds	12	18	6	6	10	8	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.43749999999999994	0.175	0.7312500000000001	500	0.5423827561327562	0.25093348689591466	0.4875	0.6	0.375	0.695015199458212	Lee_2022_family	Lee_2022_family	1	Spain	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	2.4849066497880004	2.8903717578961645	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
PRIMARY	random_forest	Lee_Barcelona	Lee_Manchester	12	25	6	6	12	13	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.22756410256410253	0.05769230769230768	0.4311698717948717	500	0.3759324694203211	0.2543053322240244	0.41346153846153844	0.75	0.07692307692307693	0.7017605032108644	Lee_2022_family	Lee_2022_family	1	Spain	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.020000000000000018	2.4849066497880004	3.2188758248682006	2.2125872071199106	0.699237363642387	0.5968096276682744	0.0739697656840514
PRIMARY	random_forest	Lee_Barcelona	Lee_PRIMM_NL	12	55	6	6	33	22	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5075757575757576	0.35425275482093666	0.6640495867768593	500	0.599698869711544	0.24871141778495498	0.5227272727272727	0.9090909090909091	0.13636363636363635	0.6905698645752667	Lee_2022_family	Lee_2022_family	1	Spain	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.09999999999999998	2.4849066497880004	4.007333185232471	2.2654600312628763	0.7635200611439845	0.6434861265694625	0.0709798666941524
PRIMARY	random_forest	Lee_Barcelona	Lee_PRIMM_UK	12	54	6	6	33	21	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4083694083694084	0.2520382395382395	0.5689935064935064	500	0.5898546985590845	0.2506036624150432	0.4675324675324676	0.696969696969697	0.23809523809523808	0.6943544058315448	Lee_2022_family	Lee_2022_family	1	Spain	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.11111111111111116	2.4849066497880004	3.9889840465642745	2.1906652798974484	0.6864949908918968	0.594816419606938	0.07321323591164862
PRIMARY	random_forest	Lee_Barcelona	Matson_US	12	38	6	6	14	24	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.2663690476190476	0.09508928571428571	0.43247767857142844	500	0.2857056562520709	0.2548646475643084	0.47023809523809523	0.8571428571428571	0.08333333333333333	0.7028799166302416	Lee_2022_family	Matson_2018	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.13157894736842107	2.4849066497880004	3.6375861597263857	1.9036925455120652	0.5117333886100498	0.4641582272842964	0.07052750924931375
PRIMARY	random_forest	Lee_Barcelona	Spencer_US	12	97	6	6	71	26	500	1.0246076956438827e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.38136511375948	0.2514558504875406	0.500839653304442	500	0.6773446159887524	0.24711453194113134	0.5032502708559047	0.9295774647887324	0.07692307692307693	0.6873750788626974	Lee_2022_family	Spencer_2021	0	Spain	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.2319587628865979	2.4849066497880004	4.574710978503383	1.391846202645219	0.4289819163420409	0.40151921943678875	0.059569784385690126
PRIMARY	random_forest	Lee_Leeds	Frankel_US	18	39	10	8	24	15	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.4333333333333333	0.2554166666666667	0.6362499999999999	500	0.557939587114151	0.2541576899110359	0.525	0.9166666666666666	0.13333333333333333	0.7034826136680761	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	2.8903717578961645	3.6635616461296463	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
PRIMARY	random_forest	Lee_Leeds	Gopalakrishnan_US	18	25	10	8	14	11	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.474025974025974	0.22727272727272724	0.6787337662337661	500	0.6161851169980508	0.24466660092196071	0.5194805194805194	0.8571428571428571	0.18181818181818182	0.6822757382931104	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.004444444444444473	2.8903717578961645	3.2188758248682006	2.0440113218725884	0.6134426055677813	0.5216269539720565	0.08646107331821616
PRIMARY	random_forest	Lee_Leeds	Lee_Barcelona	18	12	10	8	6	6	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.3333333333333333	0.0	0.6666666666666667	500	0.43733766233766236	0.2632067282859493	0.5	0.6666666666666666	0.3333333333333333	0.7200454568335712	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Spain	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	2.8903717578961645	2.4849066497880004	1.900081845184206	0.5949875337870366	0.5175184809533883	0.0664525069286974
PRIMARY	random_forest	Lee_Leeds	Lee_Manchester	18	25	10	8	12	13	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.5705128205128205	0.34278846153846154	0.7790064102564102	500	0.6213398078529658	0.25115660410588836	0.5384615384615384	1.0	0.07692307692307693	0.6948680894147828	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0755555555555556	2.8903717578961645	3.2188758248682006	1.5545824937549038	0.47164689705627394	0.4330400701509546	0.05555555555555555
PRIMARY	random_forest	Lee_Leeds	Lee_PRIMM_NL	18	55	10	8	33	22	500	1.0661815682701918e-07	"{""max_features"": ""sqrt"", ""min_samples_leaf"": 5}"	0.522038567493113	0.35523415977961437	0.6818870523415977	500	0.6020861782200528	0.2412772072712883	0.5454545454545454	0.9090909090909091	0.18181818181818182	0.6763026328165177	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	2.8903717578961645	4.007333185232471	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
